candidate_id,source,signature,pca__n_components,model__C,model__gamma,params_json,stage,cv_mean_accuracy,cv_std_accuracy,total_fit_seconds,completed_folds
stage3_809,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 120}",120,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 120}",stage3_local_cv,0.774625,0.006478329259924954,27.743999999999996,5
stage3_781,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 120}",120,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 120}",stage3_local_cv,0.774625,0.007762087348130006,28.026,5
stage3_671,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 108}",108,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 108}",stage3_local_cv,0.774625,0.009918417212438692,30.017999999999997,5
stage3_851,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 124}",124,6.0,0.03,"{""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 124}",stage3_local_cv,0.774625,0.006356591067545564,30.52,5
stage3_091,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 68}",68,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 68}",stage3_local_cv,0.774375,0.006903350635742018,21.476,5
stage3_614,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",100,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 100}",stage3_local_cv,0.774375,0.00554808525529303,23.491,5
stage3_865,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 128}",128,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 128}",stage3_local_cv,0.774375,0.007026734661277575,26.806000000000004,5
stage3_872,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 128}",128,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 128}",stage3_local_cv,0.7743749999999999,0.006072478900745558,26.861,5
stage3_603,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 100}",100,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 100}",stage3_local_cv,0.7742500000000001,0.00920597631976098,25.671,5
stage3_207,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",76,12.0,0.03,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 76}",stage3_local_cv,0.77425,0.007483314773547886,24.553,5
stage3_788,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 120}",120,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 120}",stage3_local_cv,0.77425,0.007020060541049499,27.749999999999996,5
stage3_637,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 104}",104,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 104}",stage3_local_cv,0.77425,0.009180482013489264,28.24,5
stage3_326,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",88,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",stage3_local_cv,0.774125,0.006585969936159717,25.131,5
stage3_644,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 104}",104,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 104}",stage3_local_cv,0.774125,0.007872023246916875,27.477999999999998,5
stage3_879,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 128}",128,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 128}",stage3_local_cv,0.774125,0.00600260360177148,28.17,5
stage3_284,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",84,8.0,0.03,"{""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",stage3_local_cv,0.773875,0.006930458137814555,23.700000000000003,5
stage3_837,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 124}",124,3.0,0.03,"{""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 124}",stage3_local_cv,0.773875,0.006559820881700973,32.675999999999995,5
stage3_049,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",64,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 64}",stage3_local_cv,0.773625,0.006512008138815564,20.056,5
stage3_830,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 124}",124,2.0,0.03,"{""model__C"": 2.0, ""model__gamma"": 0.03, ""pca__n_components"": 124}",stage3_local_cv,0.773625,0.006642665127793219,32.492000000000004,5
stage3_662,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 108}",108,1.0,0.01,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 108}",stage3_local_cv,0.7735,0.005024937810560448,27.251,5
stage3_175,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 76}",76,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 76}",stage3_local_cv,0.773375,0.004786047429769146,23.692999999999998,5
stage3_333,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",88,12.0,0.03,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 88}",stage3_local_cv,0.773375,0.00882645172195488,25.905,5
stage3_823,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 124}",124,1.5,0.03,"{""model__C"": 1.5, ""model__gamma"": 0.03, ""pca__n_components"": 124}",stage3_local_cv,0.7731250000000001,0.007885905147793762,31.27,5
stage3_628,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 104}",104,1.0,0.01,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 104}",stage3_local_cv,0.773125,0.004776243293635708,25.748999999999995,5
stage3_259,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 84}",84,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 84}",stage3_local_cv,0.773,0.008085480814398105,22.808,5
stage3_134,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 72}",72,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 72}",stage3_local_cv,0.773,0.006952966992586691,23.1,5
stage3_291,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",84,12.0,0.03,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 84}",stage3_local_cv,0.7729999999999999,0.007206767652699778,21.878,5
stage3_015,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 60}",60,4.0,0.005,"{""model__C"": 4.0, ""model__gamma"": 0.005, ""pca__n_components"": 60}",stage3_local_cv,0.772875,0.007044501401802699,23.012999999999998,5
stage3_217,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 80}",80,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 80}",stage3_local_cv,0.77275,0.0065502862532869745,22.761,5
stage3_594,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 100}",100,1.0,0.01,"{""model__C"": 1.0, ""model__gamma"": 0.01, ""pca__n_components"": 100}",stage3_local_cv,0.7726249999999999,0.005733672470589865,25.014,5
stage3_249,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",80,12.0,0.03,"{""model__C"": 12.0, ""model__gamma"": 0.03, ""pca__n_components"": 80}",stage3_local_cv,0.772375,0.008527528950405282,21.798000000000002,5
stage3_343,stage3_seed_1,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 84}",84,12.0,0.0025,"{""model__C"": 12.0, ""model__gamma"": 0.0025, ""pca__n_components"": 84}",stage3_local_cv,0.772375,0.005411215205478354,26.405,5
stage3_302,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",88,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 88}",stage3_local_cv,0.772,0.007271519786124495,22.595000000000002,5
stage3_176,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 76}",76,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 76}",stage3_local_cv,0.7707500000000002,0.00546866071355686,22.548000000000002,5
stage3_260,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 84}",84,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 84}",stage3_local_cv,0.769875,0.0071959189823121335,21.568,5
stage3_092,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 68}",68,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 68}",stage3_local_cv,0.7696250000000001,0.005709093623334621,21.43,5
stage3_218,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 80}",80,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 80}",stage3_local_cv,0.769125,0.005598548919139641,22.087,5
stage3_570,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 112}",112,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 112}",stage3_local_cv,0.768125,0.007191574931821274,27.599,5
stage3_050,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",64,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 64}",stage3_local_cv,0.767625,0.007441438033068596,19.545,5
stage3_007,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 60}",60,3.0,scale,"{""model__C"": 3.0, ""model__gamma"": ""scale"", ""pca__n_components"": 60}",stage3_local_cv,0.767625,0.006941721688457408,23.583999999999996,5
stage3_462,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 100}",100,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 100}",stage3_local_cv,0.7669999999999999,0.005868347297152735,22.866,5
stage3_826,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 124}",124,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 124}",stage3_local_cv,0.7666250000000001,0.00305163890393344,27.985999999999997,5
stage3_868,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 128}",128,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 128}",stage3_local_cv,0.7665,0.0011592023119369383,23.847,5
stage3_534,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 108}",108,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 108}",stage3_local_cv,0.7662500000000001,0.0051082041854256565,27.835000000000004,5
stage3_498,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 104}",104,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 104}",stage3_local_cv,0.7662500000000001,0.007756046028744296,28.209,5
stage3_827,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 124}",124,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 124}",stage3_local_cv,0.7661250000000001,0.004019483797703393,26.48,5
stage3_390,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 92}",92,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 92}",stage3_local_cv,0.766,0.004194490433890621,25.516,5
stage3_426,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 96}",96,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 96}",stage3_local_cv,0.7658750000000001,0.005071365693775171,23.167,5
stage3_869,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 128}",128,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 128}",stage3_local_cv,0.765125,0.0012119199643540563,25.627999999999997,5
stage3_858,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 128}",128,1.0,0.03,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 128}",stage3_local_cv,0.765,0.010093314619093175,29.450999999999997,5
stage3_674,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 108}",108,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 108}",stage3_local_cv,0.764875,0.003409545424246472,26.522,5
stage3_816,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 124}",124,1.0,0.03,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 124}",stage3_local_cv,0.764875,0.009146379064963349,31.384999999999998,5
stage3_742,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 116}",116,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 116}",stage3_local_cv,0.764625,0.0043588989435406796,25.103,5
stage3_784,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 120}",120,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 120}",stage3_local_cv,0.7645,0.004391042017562567,25.96,5
stage3_708,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",112,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 112}",stage3_local_cv,0.764375,0.005902859476558768,22.552999999999997,5
stage3_698,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",112,1.0,0.03,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 112}",stage3_local_cv,0.76425,0.010119597324004545,27.444,5
stage3_774,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 120}",120,1.0,0.03,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 120}",stage3_local_cv,0.7641249999999999,0.009743587634952559,30.132,5
stage3_664,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 108}",108,1.0,0.03,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 108}",stage3_local_cv,0.7641249999999999,0.010822430410956707,32.025000000000006,5
stage3_008,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 60}",60,3.0,0.005,"{""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 60}",stage3_local_cv,0.764,0.006773108592072033,20.36,5
stage3_640,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 104}",104,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 104}",stage3_local_cv,0.764,0.004376785350002887,25.739000000000004,5
stage3_361,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",88,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 88}",stage3_local_cv,0.763625,0.00635413251356939,27.319,5
stage3_732,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 116}",116,1.0,0.03,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 116}",stage3_local_cv,0.7635,0.009743587634952557,31.116999999999997,5
stage3_630,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 104}",104,1.0,0.03,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 104}",stage3_local_cv,0.7630000000000001,0.01098578627135992,29.6,5
stage3_675,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",108,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 108}",stage3_local_cv,0.763,0.003544361719689429,25.990000000000002,5
stage3_596,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 100}",100,1.0,0.03,"{""model__C"": 1.0, ""model__gamma"": 0.03, ""pca__n_components"": 100}",stage3_local_cv,0.7628750000000001,0.01015966288810807,26.425,5
stage3_709,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",112,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 112}",stage3_local_cv,0.762875,0.005598548919139663,22.649,5
stage3_743,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 116}",116,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 116}",stage3_local_cv,0.76275,0.004551785364008297,25.012999999999998,5
stage3_785,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 120}",120,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 120}",stage3_local_cv,0.7623749999999999,0.0053822625354027435,26.142999999999997,5
stage3_294,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",88,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 88}",stage3_local_cv,0.7622500000000001,0.005681659088681767,21.096999999999998,5
stage3_606,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",100,2.0,scale,"{""model__C"": 2.0, ""model__gamma"": ""scale"", ""pca__n_components"": 100}",stage3_local_cv,0.76225,0.0048830062461561775,21.809,5
stage3_341,stage3_seed_1,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 84}",84,8.0,0.0025,"{""model__C"": 8.0, ""model__gamma"": 0.0025, ""pca__n_components"": 84}",stage3_local_cv,0.7617499999999999,0.005083674851915693,25.134000000000004,5
stage3_641,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",104,2.0,0.005,"{""model__C"": 2.0, ""model__gamma"": 0.005, ""pca__n_components"": 104}",stage3_local_cv,0.761375,0.004496526437151215,24.416999999999998,5
stage3_096,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 68}",68,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 68}",stage3_local_cv,0.7613749999999999,0.010408830385783028,21.52,5
stage3_138,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 72}",72,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 72}",stage3_local_cv,0.7609999999999999,0.01114254234903329,23.203000000000003,5
stage3_061,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,4.0,0.04,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,0.76075,0.011028372500056368,19.689,5
stage3_054,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",64,3.0,0.04,"{""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 64}",stage3_local_cv,0.76075,0.009948303875535771,21.234,5
stage3_089,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 68}",68,2.0,0.04,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 68}",stage3_local_cv,0.76075,0.011472793905583782,22.902,5
stage3_215,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 80}",80,2.0,0.04,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 80}",stage3_local_cv,0.760625,0.012636751956100107,23.683,5
stage3_152,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 72}",72,6.0,0.04,"{""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 72}",stage3_local_cv,0.7606249999999999,0.011937336386313323,24.666,5
stage3_131,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 72}",72,2.0,0.04,"{""model__C"": 2.0, ""model__gamma"": 0.04, ""pca__n_components"": 72}",stage3_local_cv,0.7605000000000001,0.011755317945508749,24.343999999999998,5
stage3_229,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 80}",80,4.0,0.04,"{""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 80}",stage3_local_cv,0.7605,0.012489995996796783,25.136000000000003,5
