candidate_id,source,signature,clean__method,scale__method,pca__n_components,model__n_neighbors,model__metric,params_json,stage,cv_mean_accuracy,cv_std_accuracy,mean_removed_rows,total_fit_seconds,completed_folds
stage3_586,stage3_seed_1,"{""clean__method"": ""none"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 8, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""robust""}",none,robust,32,8,euclidean,"{""clean__method"": ""none"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 8, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""robust""}",stage3_local_cv,0.754875,0.010950171231537879,0.0,1.283,5
stage3_451,stage3_seed_0,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 48, ""scale__method"": ""standard""}",tomek,standard,48,5,manhattan,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 48, ""scale__method"": ""standard""}",stage3_local_cv,0.754875,0.0046670386756486005,160.0,7.82,5
stage3_743,stage3_seed_3,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 8, ""model__weights"": ""distance"", ""pca__n_components"": 64, ""scale__method"": ""standard""}",lof_0.05,standard,64,8,manhattan,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 8, ""model__weights"": ""distance"", ""pca__n_components"": 64, ""scale__method"": ""standard""}",stage3_local_cv,0.754875,0.0028339460121886754,320.0,7.115,5
stage3_762,stage3_seed_3,"{""clean__method"": ""none"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 64, ""scale__method"": ""robust""}",none,robust,64,5,euclidean,"{""clean__method"": ""none"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 64, ""scale__method"": ""robust""}",stage3_local_cv,0.75475,0.0043409388385463234,0.0,1.4809999999999999,5
stage3_654,stage3_seed_3,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 60, ""scale__method"": ""robust""}",lof_0.03,robust,60,5,euclidean,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 60, ""scale__method"": ""robust""}",stage3_local_cv,0.7547499999999999,0.0028668362352949357,192.0,3.3770000000000007,5
stage3_528,stage3_seed_1,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 2, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""robust""}",lof_0.05,robust,32,2,euclidean,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 2, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""robust""}",stage3_local_cv,0.7546250000000001,0.008501838036565991,320.0,4.008,5
stage3_391,stage3_seed_0,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 48, ""scale__method"": ""robust""}",tomek,robust,48,5,manhattan,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 48, ""scale__method"": ""robust""}",stage3_local_cv,0.754625,0.008773183572683287,160.0,9.491,5
stage3_126,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 40, ""scale__method"": ""robust""}",lof_0.05,robust,40,5,euclidean,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 40, ""scale__method"": ""robust""}",stage3_local_cv,0.754625,0.008058380730643074,320.0,3.6160000000000005,5
stage3_678,stage3_seed_3,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 60, ""scale__method"": ""standard""}",lof_0.03,standard,60,5,euclidean,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 60, ""scale__method"": ""standard""}",stage3_local_cv,0.7545000000000001,0.003046514401738489,192.0,3.4959999999999996,5
stage3_507,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 3, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""standard""}",lof_0.03,standard,32,3,manhattan,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 3, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""standard""}",stage3_local_cv,0.7545,0.00874464121619635,192.0,4.963,5
stage3_283,stage3_seed_0,"{""clean__method"": ""none"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 52, ""scale__method"": ""robust""}",none,robust,52,5,manhattan,"{""clean__method"": ""none"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 52, ""scale__method"": ""robust""}",stage3_local_cv,0.754375,0.00924493104355031,0.0,4.936,5
stage3_186,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 40, ""scale__method"": ""standard""}",lof_0.05,standard,40,5,euclidean,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 40, ""scale__method"": ""standard""}",stage3_local_cv,0.754375,0.005153882032022047,320.0,3.6879999999999997,5
stage3_603,stage3_seed_1,"{""clean__method"": ""none"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 3, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""standard""}",none,standard,32,3,manhattan,"{""clean__method"": ""none"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 3, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""standard""}",stage3_local_cv,0.7543749999999999,0.007613721166420511,0.0,3.604,5
stage3_078,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 44, ""scale__method"": ""standard""}",lof_0.03,standard,44,5,euclidean,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 44, ""scale__method"": ""standard""}",stage3_local_cv,0.7542500000000001,0.00593453873523461,192.0,3.524,5
stage3_552,stage3_seed_1,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 2, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""standard""}",lof_0.05,standard,32,2,euclidean,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 2, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""standard""}",stage3_local_cv,0.7542500000000001,0.007739912790206354,320.0,3.921,5
stage3_504,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 2, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""standard""}",lof_0.03,standard,32,2,euclidean,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 2, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""standard""}",stage3_local_cv,0.7541249999999999,0.0071980900244439745,192.0,3.5479999999999996,5
stage3_727,stage3_seed_3,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 60, ""scale__method"": ""standard""}",lof_0.05,standard,60,5,manhattan,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 60, ""scale__method"": ""standard""}",stage3_local_cv,0.7541249999999999,0.006054440519156184,320.0,7.634,5
stage3_270,stage3_seed_0,"{""clean__method"": ""none"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 48, ""scale__method"": ""robust""}",none,robust,48,5,euclidean,"{""clean__method"": ""none"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 48, ""scale__method"": ""robust""}",stage3_local_cv,0.754,0.004636809247747832,0.0,1.2389999999999999,5
stage3_775,stage3_seed_3,"{""clean__method"": ""none"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 60, ""scale__method"": ""standard""}",none,standard,60,5,manhattan,"{""clean__method"": ""none"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 60, ""scale__method"": ""standard""}",stage3_local_cv,0.754,0.0034141250709369122,0.0,5.0360000000000005,5
stage3_030,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 48, ""scale__method"": ""robust""}",lof_0.03,robust,48,5,euclidean,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 48, ""scale__method"": ""robust""}",stage3_local_cv,0.7539999999999999,0.0039843443626273,192.0,3.792,5
stage3_474,stage3_seed_0,"{""clean__method"": ""tomek"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 56, ""scale__method"": ""standard""}",tomek,standard,56,5,euclidean,"{""clean__method"": ""tomek"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 56, ""scale__method"": ""standard""}",stage3_local_cv,0.7538750000000001,0.004172079817069655,160.0,4.407,5
stage3_138,stage3_seed_0,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 44, ""scale__method"": ""robust""}",lof_0.05,robust,44,5,euclidean,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 44, ""scale__method"": ""robust""}",stage3_local_cv,0.7537499999999999,0.008987839006123773,320.0,4.168,5
stage3_535,stage3_seed_1,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""robust""}",lof_0.05,robust,32,5,manhattan,"{""clean__method"": ""lof_0.05"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""robust""}",stage3_local_cv,0.7537499999999999,0.0036012150727219566,320.0,5.398999999999999,5
stage3_402,stage3_seed_0,"{""clean__method"": ""tomek"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 52, ""scale__method"": ""robust""}",tomek,robust,52,5,euclidean,"{""clean__method"": ""tomek"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 52, ""scale__method"": ""robust""}",stage3_local_cv,0.7536250000000001,0.0032210246816812894,160.0,5.0920000000000005,5
stage3_414,stage3_seed_0,"{""clean__method"": ""tomek"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 56, ""scale__method"": ""robust""}",tomek,robust,56,5,euclidean,"{""clean__method"": ""tomek"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 56, ""scale__method"": ""robust""}",stage3_local_cv,0.7536250000000001,0.005052845732851947,160.0,5.680999999999999,5
stage3_643,stage3_seed_2,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 36, ""scale__method"": ""standard""}",tomek,standard,36,5,manhattan,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 36, ""scale__method"": ""standard""}",stage3_local_cv,0.753625,0.0018708286933869737,160.0,6.602,5
stage3_427,stage3_seed_0,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 40, ""scale__method"": ""standard""}",tomek,standard,40,5,manhattan,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 40, ""scale__method"": ""standard""}",stage3_local_cv,0.753625,0.007689278249614817,160.0,8.03,5
stage3_480,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 2, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""robust""}",lof_0.03,robust,32,2,euclidean,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 2, ""model__weights"": ""distance"", ""pca__n_components"": 32, ""scale__method"": ""robust""}",stage3_local_cv,0.7536249999999999,0.007441438033068596,192.0,4.3839999999999995,5
stage3_342,stage3_seed_0,"{""clean__method"": ""none"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 52, ""scale__method"": ""standard""}",none,standard,52,5,euclidean,"{""clean__method"": ""none"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 52, ""scale__method"": ""standard""}",stage3_local_cv,0.7535000000000001,0.0005000000000000337,0.0,0.913,5
stage3_631,stage3_seed_2,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 36, ""scale__method"": ""robust""}",tomek,robust,36,5,manhattan,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 36, ""scale__method"": ""robust""}",stage3_local_cv,0.7535000000000001,0.007822243923581019,160.0,8.682,5
stage3_066,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 40, ""scale__method"": ""standard""}",lof_0.03,standard,40,5,euclidean,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 40, ""scale__method"": ""standard""}",stage3_local_cv,0.7535000000000001,0.005282636652278858,192.0,3.2909999999999995,5
stage3_018,stage3_seed_0,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 44, ""scale__method"": ""robust""}",lof_0.03,robust,44,5,euclidean,"{""clean__method"": ""lof_0.03"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 44, ""scale__method"": ""robust""}",stage3_local_cv,0.7535000000000001,0.007772145778354906,192.0,3.7399999999999998,5
stage3_295,stage3_seed_0,"{""clean__method"": ""none"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 56, ""scale__method"": ""robust""}",none,robust,56,5,manhattan,"{""clean__method"": ""none"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 56, ""scale__method"": ""robust""}",stage3_local_cv,0.7533749999999999,0.0064541653217128,0.0,5.993,5
stage3_462,stage3_seed_0,"{""clean__method"": ""tomek"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 52, ""scale__method"": ""standard""}",tomek,standard,52,5,euclidean,"{""clean__method"": ""tomek"", ""model__metric"": ""euclidean"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 52, ""scale__method"": ""standard""}",stage3_local_cv,0.753125,0.0024366985862022406,160.0,5.548,5
stage3_475,stage3_seed_0,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 56, ""scale__method"": ""standard""}",tomek,standard,56,5,manhattan,"{""clean__method"": ""tomek"", ""model__metric"": ""manhattan"", ""model__n_neighbors"": 5, ""model__weights"": ""distance"", ""pca__n_components"": 56, ""scale__method"": ""standard""}",stage3_local_cv,0.75275,0.0021866069605669908,160.0,8.345,5
